"","xcoord","ycoord","bio01","bio04","bio05","bio06","bio12","bio15","topo01","cent"
"42",430589.052147681,6690658.92797528,-0.982069969177246,754.87841796875,14.0032272338867,-16.8655834197998,783.570922851562,22.9657077789307,6,4300
"43",341829.95398928,6693418.97169663,2.98634576797485,675.033996582031,16.0631332397461,-11.4297294616699,2485.55053710938,34.576717376709,6,4300
"44",362269.746309669,6660848.45575302,2.58906149864197,724.424926757812,16.5116653442383,-12.9215393066406,1448.88110351562,32.5610237121582,5,4300
"45",393739.426560287,6640608.1351298,-1.715487241745,704.754821777344,12.5058317184448,-16.7461109161377,1604.34997558594,31.7720642089844,6,4300
"46",297230.407145379,6634428.03723199,6.5906081199646,577.30859375,17.0481853485107,-5.98131561279297,2021.58032226562,31.1013202667236,6,4300
"47",382959.536089945,6640478.13307046,0.31603142619133,726.590637207031,14.5870475769043,-15.2743148803711,1510.89123535156,34.5564651489258,7,4300
"48",359329.776181394,6607997.61855255,2.33639430999756,690.024230957031,15.7916650772095,-12.8106784820557,2137.29638671875,35.1625022888184,6,4300
"49",407209.289699017,6600397.49816043,1.20832228660583,751.366760253906,16.0080242156982,-15.0766859054565,956.982604980469,28.8164100646973,7,4300
"50",354549.824748348,6727679.51441163,3.15540957450867,714.678405761719,16.9154167175293,-12.0521860122681,1986.94934082031,33.0070037841797,7,4300
"51",431239.045543388,6645528.21306785,-1.3500235080719,732.265319824219,13.5015516281128,-16.8742237091064,1054.31420898438,26.5019989013672,6,4300
"52",378599.58038951,6677538.72014046,-1.75379168987274,682.371520996094,12.0584421157837,-16.2225246429443,1924.72192382812,32.744987487793,6,4300
"53",300800.37087257,6641658.15176292,5.34797191619873,565.000061035156,15.7418994903564,-6.91042566299438,2519.57983398438,30.2814617156982,6,4300
"54",387629.488640641,6611637.67621404,1.03820312023163,735.1259765625,15.4135246276855,-14.9091863632202,1335.83264160156,33.543083190918,7,4300
"55",346189.909689715,6615467.73688533,3.89779090881348,682.565368652344,16.9231719970703,-11.0437669754028,1880.52758789062,31.2322959899902,7,4300
"56",354909.821090586,6686368.86001709,2.45968008041382,700.333862304688,16.0375671386719,-12.5106048583984,1938.47961425781,35.4004211425781,6,4300
"57",317760.198551327,6731199.57017219,4.56555318832397,636.713989257812,16.6762504577637,-9.06652164459229,2403.28247070312,34.7507629394531,6,4300
"58",394679.417009464,6684558.83134476,-0.146143838763237,740.224609375,14.4272356033325,-15.8321895599365,1063.470703125,30.6890754699707,6,4300
"59",368119.686871033,6644328.19405857,0.381462901830673,696.352355957031,14.1303882598877,-14.5489177703857,1778.95104980469,33.7263069152832,6,4300
"60",285080.530594854,6646068.22162203,7.25759601593018,559.076110839844,17.3019008636475,-4.84999990463257,1746.15197753906,30.8071002960205,2,4300
"61",434949.007848116,6685158.8408494,-1.13262867927551,751.385620117188,13.8316745758057,-16.9239177703857,817.629699707031,23.6083660125732,6,4300
"62",404999.312153613,6617527.76951793,-0.422320961952209,729.7021484375,14.1942863464355,-16.105712890625,1362.32861328125,29.8653202056885,6,4300
"63",308980.287760084,6641368.14716901,6.15234041213989,607.431640625,17.25,-6.98595809936523,1875.98950195312,31.0985469818115,6,4300
"64",392939.434688648,6714009.29786423,0.0612830258905888,736.541381835938,14.5964651107788,-15.4237127304077,1531.67626953125,32.3938102722168,6,4300
"65",329880.075406665,6654398.35357813,5.78040027618408,676.673278808594,18.3500003814697,-8.75,1663.97790527344,30.6128063201904,5,4300
"66",297800.401353922,6736759.65824854,6.4618992805481,603.383117675781,17.75,-6.46728610992432,2192.7275390625,32.3311996459961,7,4300
"67",392149.442715404,6701639.10191021,-0.0248411055654287,735.51708984375,14.4742727279663,-15.5523748397827,1326.84777832031,29.6657905578613,7,4300
"68",284060.540958514,6634748.04230114,7.2467737197876,555.379638671875,17.1499996185303,-4.84717845916748,1774.24853515625,31.426197052002,1,4300
"69",416469.195613244,6673648.6585187,-1.24486780166626,740.718627929688,13.5176439285278,-16.8970832824707,979.076721191406,25.7789936065674,8,4300
"70",285770.523584143,6729339.54070781,6.84525775909424,569.876159667969,17.4706859588623,-5.34999990463257,2100.58618164062,32.0887145996094,6,4300
"71",429639.061800109,6719789.3894256,-3.10830903053284,721.541870117188,11.4656095504761,-18.1343898773193,990.134216308594,24.9420509338379,6,4300
"72",374639.620624895,6683168.80932567,-0.0837218835949898,702.45068359375,13.8480310440063,-15.0009841918945,1948.32019042969,36.6459350585938,7,4300
"73",318500.191032594,6685458.84560172,3.93064308166504,611.8974609375,15.6649026870728,-9.17183780670166,2809.24780273438,31.8385543823242,6,4300
"74",354579.824443534,6623007.85632699,2.39953541755676,685.906127929688,15.7236566543579,-12.5400695800781,2173.8330078125,35.8699951171875,7,4300
"75",409179.26968293,6640068.12657562,-0.643465876579285,737.902954101562,14.0856819152832,-16.3500003814697,1173.43176269531,28.8670043945312,6,4300
"76",344959.92218707,6661038.45876283,1.7419638633728,654.611389160156,14.639289855957,-12.2910442352295,2561.91674804688,34.0562133789062,6,4300
"77",394959.414164538,6667348.55871997,-1.05666744709015,723.38427734375,13.3372783660889,-16.4331703186035,1323.90124511719,30.6649589538574,6,4300
"78",387819.486710155,6661018.45844601,-1.43934178352356,705.419860839844,12.6941995620728,-16.4500007629395,1676.564453125,32.4690628051758,6,4300
"79",321190.163700981,6734239.61832904,4.81254005432129,653.859680175781,17.1841716766357,-9.19495296478271,2325.21606445312,34.9601745605469,5,4300
"80",375819.608635563,6706799.18365012,1.15802836418152,723.471130371094,15.3305282592773,-14.1231565475464,1760.23645019531,35.6512870788574,6,4300
"81",401629.346394332,6643818.18597963,-1.20339465141296,722.892822265625,13.2858953475952,-16.6280708312988,1255.66943359375,29.0940952301025,6,4300
"82",338379.989042835,6633308.01949,3.05680561065674,648.257507324219,15.6129760742188,-10.9870233535767,2323.59155273438,34.502124786377,6,4300
"83",406569.296201706,6736929.66094152,-2.11307120323181,718.4794921875,12.2912101745605,-17.1087894439697,1310.28210449219,30.6905326843262,6,4300
"84",415529.205164068,6710569.24337095,-2.88022518157959,714.316467285156,11.5500001907349,-17.8500003814697,1171.88110351562,27.3386878967285,6,4300
"85",303610.342321704,6650538.29243161,6.70863723754883,603.076843261719,17.6855220794678,-6.2768874168396,1743.45434570312,29.8449630737305,5,4300
"86",339799.974614995,6723159.44281,2.67086958885193,668.738830566406,15.7010374069214,-11.5979232788086,2544.53540039062,32.8290824890137,7,4300
"87",410009.261249755,6679018.74358524,-1.0856728553772,740.791809082031,13.6289100646973,-16.75,1033.13806152344,26.5628662109375,8,4300
"88",381259.553362711,6653568.34043004,-1.05361831188202,700.692260742188,12.9819278717041,-15.990873336792,1851.20751953125,32.9509963989258,7,4300
"89",411959.241436877,6729649.54561854,-1.90224421024323,729.438781738281,12.6615543365479,-17.1574325561523,1203.8681640625,30.2553749084473,6,4300
"90",430149.05661828,6660908.45670349,-0.693774521350861,752.326416015625,14.3030881881714,-16.5969104766846,822.011779785156,24.8220882415771,8,4300
"91",342249.949721891,6694078.98215173,3.3875367641449,682.971008300781,16.5552215576172,-11.1853084564209,2306.22387695312,34.3312835693359,6,4300
"92",370529.662384347,6687008.87015538,2.17822909355164,735.193115234375,16.3871192932129,-13.4568920135498,1500.83056640625,34.9314804077148,5,4300
"93",375419.612699743,6712459.27331057,3.93200349807739,774.782897949219,18.5907535552979,-12.4938793182373,1190.72412109375,35.377254486084,7,4300
"94",412199.238998369,6653938.34629124,-1.09808349609375,736.27880859375,13.6113958358765,-16.7335968017578,1095.57641601562,27.5710678100586,6,4300
"95",390009.464458768,6627927.93426505,-0.789236009120941,712.269287109375,13.4507970809937,-16.1385612487793,1620.67321777344,33.5150566101074,7,4300
"96",434139.016078081,6668488.57677879,-1.1074355840683,746.130737304688,13.8427448272705,-16.8569641113281,866.977294921875,24.3332290649414,6,4300
"97",383809.527453562,6608707.62979971,0.448452025651932,715.069580078125,14.6460361480713,-15.1470899581909,1698.30578613281,35.1450805664062,7,4300
"98",362679.742143884,6727499.51156024,3.48035669326782,737.730163574219,17.6214389801025,-12.1499996185303,1381.42944335938,34.3114356994629,7,4300
"99",387459.490367917,6655988.37876543,-1.67638123035431,700.762756347656,12.4358587265015,-16.5937995910645,1686.97973632812,33.0034294128418,6,4300
"100",339889.973700554,6690528.92591594,2.61718893051147,662.105285644531,15.5018367767334,-11.5061550140381,2703.57373046875,34.1582946777344,6,4300
"101",420499.154666628,6736599.65571397,-1.68014144897461,743.341674804688,13.0042562484741,-17.25,920.042297363281,25.7625427246094,7,4300
"102",341759.954700512,6656758.39096305,3.73817729949951,649.620422363281,16.5068950653076,-8.85760974884033,2404.63452148438,32.0741004943848,7,4400
"103",368349.684534129,6730269.55544,3.45050549507141,718.984069824219,17.5287265777588,-10.5294389724731,1530.90100097656,33.389274597168,7,4400
"104",334150.032021541,6633288.01917318,4.27352952957153,624.6591796875,16.4651699066162,-7.96524047851562,2503.41040039062,31.704797744751,6,4400
"105",358039.789288375,6621067.82559532,3.08996653556824,675.875549316406,16.4524192810059,-10.1505699157715,2002.79382324219,35.6260643005371,7,4400
"106",313040.246508654,6690938.93241078,6.53467464447021,612.237060546875,18.1298313140869,-5.25938558578491,2157.07739257812,32.519775390625,5,4400
"107",337519.997780822,6713939.29675535,3.20988154411316,642.631591796875,15.9069805145264,-9.21130561828613,2310.572265625,31.2640762329102,7,4400
"108",407109.290715062,6683768.81883031,-0.838859021663666,713.942932128906,13.5616273880005,-14.6441860198975,1202.92858886719,26.6609497070312,6,4400
"109",387039.494635307,6702639.11775128,0.465199530124664,707.085998535156,14.6144199371338,-13.1893358230591,1406.62963867188,28.8775424957275,6,4400
"110",418069.179356523,6707479.19442205,-0.289029449224472,736.212158203125,14.4499998092651,-14.5318355560303,931.544921875,25.8638648986816,7,4400
"111",331910.054780951,6722329.42966192,3.40547060966492,632.423706054688,15.8890867233276,-8.80155944824219,2638.3955078125,32.0791778564453,6,4400
"112",430119.056923093,6730219.55464795,-0.755815148353577,738.706726074219,14.0021982192993,-15.0063199996948,706.575927734375,20.0874652862549,6,4400
"113",327450.10009656,6611797.67874861,4.70640897750854,602.588928222656,16.3673763275146,-7.19211483001709,2457.86645507812,31.6619739532471,6,4400
"114",295240.427364676,6736689.65713966,6.26155519485474,562.831604003906,17.2124309539795,-4.61839246749878,2399.18481445312,30.6038951873779,6,4400
"115",347959.891705718,6736589.65555555,2.71410179138184,664.971923828125,15.8871603012085,-10.1827993392944,2313.08715820312,34.9049606323242,7,4400
"116",369479.67305282,6627867.93331458,1.22320771217346,679.445373535156,14.8548250198364,-12.0451755523682,2011.7998046875,32.6259613037109,7,4400
"117",414659.21400366,6705959.17034363,-0.778851807117462,723.606201171875,13.7684688568115,-14.7171068191528,1040.70837402344,26.2303314208984,6,4400
"118",301360.365182718,6601617.51748653,7.38838386535645,565.059387207031,17.7229385375977,-3.59988927841187,1673.03686523438,29.9499969482422,3,4400
"119",393489.4291004,6716739.34111034,0.526420056819916,718.331237792969,14.8333606719971,-13.3500003814697,1361.51037597656,31.8877906799316,6,4400
"120",399399.369052137,6716749.34126875,-0.153652682900429,715.883117675781,14.2015476226807,-13.9603710174561,1334.03515625,31.9624996185303,6,4400
"121",371399.653544755,6675608.6895672,0.0813405886292458,671.583618164062,13.6701240539551,-12.8399381637573,2080.798828125,34.1766471862793,6,4400
"122",422659.132720055,6668248.57297693,-0.431212335824966,726.646301269531,14.2896947860718,-14.5012407302856,899.167663574219,24.0732936859131,6,4400
"123",431619.041682417,6708639.21279769,-0.649699211120605,735.614318847656,14.1418962478638,-14.8581037521362,790.705017089844,21.2435340881348,6,4400
"124",375849.608330749,6722709.43568152,0.961648881435394,693.221923828125,14.8329668045044,-12.4085159301758,1898.57507324219,33.5904579162598,6,4400
"125",411219.24895561,6643318.17805909,0.439718842506409,728.9306640625,15.1175327301025,-13.75,919.571411132812,26.5364246368408,7,4400
"126",386729.497785046,6673288.65281592,-0.123682603240013,698.896423339844,13.9173955917358,-13.6663017272949,1478.38952636719,31.2113990783691,7,4400
"127",430299.055094212,6671898.63079683,-0.520678400993347,727.032653808594,14.2230854034424,-14.5877418518066,832.030822753906,23.2876567840576,8,4400
"128",381639.54950174,6699579.06927761,0.183332428336143,692.437255859375,14.1434020996094,-13.1408271789551,1710.58459472656,31.8070392608643,6,4400
"129",428489.073484628,6602557.53237714,0.759584188461304,711.088195800781,15.4268760681152,-13.0731239318848,946.387390136719,23.3097610473633,6,4400
"130",431359.044324134,6647958.25156165,-0.831251680850983,711.51611328125,13.7937450408936,-14.5500001907349,1031.87573242188,24.7972164154053,6,4400
"131",341469.957647042,6626267.90796887,4.46472072601318,651.149963378906,17.1558399200439,-8.28649616241455,2100.9560546875,32.1881713867188,7,4400
"132",304380.334498157,6715119.31544781,6.57031917572021,592.684448242188,17.9376678466797,-4.84999990463257,2261.86328125,31.4068145751953,6,4400
"133",391609.448202047,6611337.67146172,-0.290459781885147,685.023193359375,13.6949262619019,-13.7275371551514,1637.79016113281,30.3404312133789,6,4400
"134",334540.028058965,6624137.8742274,4.17117261886597,622.977661132812,16.3254070281982,-8.06229686737061,2187.6689453125,32.4128112792969,6,4400
"135",384079.524710241,6713879.29580489,3.0348048210144,744.23291015625,17.5769195556641,-11.4628486633301,1065.10717773438,31.6370277404785,6,4400
"136",378749.578865442,6647058.23730469,-0.671914577484131,672.405639648438,12.9644231796265,-13.6499996185303,1929.43273925781,31.9362468719482,6,4400
"137",404969.312458427,6609837.64770012,0.865373432636261,716.776977539062,15.3931951522827,-13.1529855728149,1198.05358886719,28.1094150543213,7,4400
"138",410339.257896807,6730719.56256848,-1.34175479412079,711.531677246094,13.0012369155884,-14.9743814468384,1199.29333496094,29.3244686126709,6,4400
"139",412859.232292471,6709159.22103504,-1.98593831062317,701.798400878906,12.287691116333,-15.410906791687,1201.26879882812,26.7535972595215,6,4400
"140",363029.738587727,6660288.44688203,4.24663162231445,724.021362304688,18.2655372619629,-9.9726390838623,1332.79821777344,32.0281219482422,7,4400
"141",398149.3817527,6608997.63439362,0.747316241264343,708.675842285156,15.0884256362915,-13.1307878494263,1342.2841796875,29.0335140228271,7,4400
"142",393309.430929281,6622167.84302049,-0.347584992647171,691.581298828125,13.7275791168213,-13.8040790557861,1646.37072753906,31.0083484649658,6,4400
"143",313340.243460519,6608047.61934461,6.64491748809814,589.142333984375,17.6125736236572,-4.89131641387939,1918.9423828125,30.4504871368408,7,4400
"144",358819.781363224,6638838.10709111,3.05522894859314,685.310241699219,16.5582714080811,-10.3111524581909,1739.28479003906,31.7393703460693,7,4400
"145",428539.072976605,6680768.77130711,-0.548590660095215,730.254699707031,14.2308683395386,-14.6499996185303,849.168273925781,23.3570766448975,8,4400
"146",405719.304838089,6677058.71253674,-0.597123801708221,716.107177734375,13.8685121536255,-14.477162361145,1114.85302734375,27.3094177246094,6,4400
"147",309040.287150457,6618417.78361649,6.29045104980469,571.684631347656,16.9432067871094,-4.86051321029663,2131.31518554688,31.1391143798828,6,4400
"148",428829.070030074,6609327.63962117,0.656026899814606,714.621215820312,15.3676729202271,-13.2465257644653,976.021911621094,22.4861831665039,6,4400
"149",340699.965470589,6604017.5555051,3.97269201278687,628.367797851562,16.3418216705322,-8.45408916473389,2433.06323242188,31.2636947631836,7,4400
"150",394229.421581667,6696539.02112076,-0.130106672644615,710.749938964844,14.1493034362793,-13.8366460800171,1246.35302734375,27.9297981262207,6,4400
"151",304240.33592062,6604177.55803967,7.48076200485229,575.537170410156,18.0797863006592,-3.75,1633.83239746094,30.2732467651367,3,4400
"152",415339.207094554,6617267.76539926,0.519259512424469,718.280151367188,15.1838188171387,-13.4830904006958,1133.6640625,27.0433330535889,6,4400
"153",391139.452977459,6661928.47286138,-0.933244585990906,691.749877929688,13.1076211929321,-14.2719440460205,1517.97888183594,30.5288257598877,6,4400
"154",298150.397797764,6721909.42300867,6.04337120056152,564.754028320312,16.9806385040283,-4.77266454696655,2546.30322265625,30.6182098388672,6,4400
"155",408399.277608081,6681188.77796036,-0.615510046482086,718.95751953125,13.8565349578857,-14.5500001907349,1070.33093261719,25.6434993743896,8,4400
"156",353909.831251036,6606537.59542459,2.60040163993835,648.215026855469,15.5403575897217,-10.2185974121094,2313.841796875,32.8152656555176,5,4400
"157",367859.68951275,6658518.41884333,1.3101886510849,684.634521484375,14.9480495452881,-11.972770690918,2038.0791015625,34.0178184509277,7,4400
"158",361099.758197396,6718429.36788175,3.89304661750793,711.511474609375,17.8067474365234,-9.97883415222168,1471.63195800781,31.7201271057129,7,4400
"159",348149.889775232,6720819.4057419,2.37714529037476,657.737670898438,15.4499998092651,-10.3500003814697,2188.43920898438,32.579044342041,6,4400
"160",378629.580084697,6725089.47338327,1.17167901992798,701.167114257812,15.1445007324219,-12.3857774734497,1733.65991210938,32.7697715759277,7,4400
"161",288800.492797978,6605267.57530643,7.7847900390625,539.166381835938,17.6417026519775,-2.65000009536743,1674.30554199219,30.9987697601318,1,4400
"162",305020.327995468,6658158.41314055,6.9582462310791,581.505615234375,17.8564624786377,-4.19158983230591,2038.18896484375,30.3102645874023,7,4400
"163",318980.186155577,6691888.94745979,5.57887172698975,616.770141601562,17.440113067627,-6.32256412506104,2577.55981445312,33.1025161743164,6,4400
"164",363099.737876495,6696989.02824924,3.73121428489685,712.935485839844,17.7114334106445,-10.1692838668823,1515.19458007812,31.4361705780029,5,4400
"165",398139.381854305,6736469.65365463,0.89923882484436,731.103820800781,15.3780679702759,-13.2359666824341,1025.9208984375,31.4824256896973,7,4400
"166",383599.529587257,6663338.49519728,-0.333670645952225,690.029479980469,13.615403175354,-13.6864223480225,1557.52124023438,32.7202568054199,6,4400
"167",329680.077438755,6684538.83102794,5.5842547416687,651.30810546875,18.0630645751953,-7.04673385620117,2201.10546875,30.4858741760254,7,4400
"168",403929.323025295,6693518.97328073,-0.0404549762606621,724.9501953125,14.4781446456909,-14.0615901947021,1075.27905273438,27.5082416534424,7,4400
"169",369629.671528752,6679288.74786233,1.38908398151398,689.099243164062,15.1279048919678,-11.9620513916016,1826.7919921875,35.8963775634766,5,4400
"170",430969.04828671,6656718.39032941,-0.192754492163658,727.973022460938,14.5965404510498,-14.3135099411011,846.986633300781,23.3032417297363,7,4400
"171",398389.379314192,6629847.9646799,0.794377207756042,720.700439453125,15.2718095779419,-13.2890949249268,1059.75952148438,29.0241184234619,7,4400
"172",279030.59206558,6685908.8527302,7.72314214706421,527.536071777344,17.6499996185303,-2.31393480300903,1870.42651367188,29.0399131774902,1,4400
"173",324890.126107314,6671308.6214506,5.44434452056885,627.797302246094,17.5169086456299,-6.69090461730957,2567.47509765625,30.7796936035156,7,4400
"174",334890.024502808,6697479.03601136,4.33059453964233,649.3291015625,17.0338859558105,-8.25196266174316,2200.8076171875,31.5783615112305,7,4400
"175",370839.659234607,6689678.91245103,4.45846509933472,745.789489746094,18.8534755706787,-10.1476831436157,1228.19067382812,32.4270401000977,5,4400
"176",373199.635255944,6653888.34549919,0.405151218175888,680.965087890625,14.1154937744141,-12.7672529220581,1856.10876464844,34.6772270202637,7,4400
"177",409359.267854048,6731669.5776175,-0.922234952449799,716.77099609375,13.4728755950928,-14.7178783416748,1180.4052734375,29.8964595794678,7,4400
"178",399409.368950532,6655858.37670609,-0.94330632686615,700.248046875,13.2893695831299,-14.4794397354126,1368.76538085938,28.5162086486816,6,4400
"179",314720.229439097,6675068.68101302,6.2850456237793,607.568420410156,17.8045063018799,-5.43909597396851,2455.19287109375,30.8047542572021,6,4400
"180",382969.535988341,6731469.57444928,1.87696194648743,721.169555664062,16.1342220306396,-12.0883626937866,1360.37756347656,33.6932067871094,7,4400
"181",407739.284313978,6627177.92238425,0.625034689903259,723.224426269531,15.2600421905518,-13.4456958770752,1000.08605957031,27.4955806732178,6,4400
"182",369269.675186515,6656548.38763643,0.111802212893963,667.210571289062,13.6191234588623,-12.7769641876221,2082.0966796875,34.2526969909668,6,4400
"183",375889.607924331,6670928.61543099,-0.221676990389824,676.457824707031,13.469443321228,-13.2508916854858,1941.76867675781,33.9817848205566,6,4400
"184",408729.274255132,6654518.35547906,-0.561060011386871,713.5927734375,13.9170522689819,-14.3915252685547,1142.01245117188,27.7535820007324,6,4400
"185",397709.386223298,6712209.2693503,-0.0422773733735085,716.004760742188,14.3023490905762,-13.8587436676025,1434.55432128906,30.0984573364258,7,4400
"186",328160.09288264,6674468.67150838,5.82788515090942,645.736938476562,18.196928024292,-6.72709369659424,2159.68725585938,30.4681434631348,7,4400
"187",337210.000930562,6730409.55765775,3.53983664512634,651.469543457031,16.3453960418701,-9.08257579803467,2579.34130859375,31.1443862915039,6,4400
"188",420579.153853792,6735149.63274442,-1.0803450345993,727.65576171875,13.4964399337769,-15.0718507766724,889.876098632812,23.8963851928711,7,4400
"189",409159.269886138,6695979.01224976,0.273541569709778,735.519104003906,14.9175710678101,-13.9824285507202,833.72998046875,26.2177982330322,7,4400
"190",401299.349747281,6696299.0173189,-0.249058991670609,717.23681640625,14.1506023406982,-14.1164655685425,1176.40734863281,29.0600471496582,6,4400
"191",420109.158629204,6713929.29659694,-1.12402701377869,723.041381835938,13.4576225280762,-15.047459602356,920.912658691406,23.7426280975342,6,4400
"192",394929.414469351,6735659.64082336,-0.256151705980301,707.013671875,13.9330291748047,-13.8368358612061,1404.61462402344,32.7466354370117,6,4400
"193",402019.342431756,6668628.57899654,-0.783874869346619,707.255493164062,13.5500001907349,-14.4499998092651,1289.98266601562,28.4443550109863,8,4400
"194",303600.342423308,6732229.5864885,6.40930318832397,592.791259765625,17.8461513519287,-5.09410810470581,2170.90600585938,30.9028167724609,6,4400
"195",375689.609956421,6674278.66849857,-0.0794591978192329,679.814636230469,13.686598777771,-13.2256002426147,1960.39001464844,33.3170204162598,7,4400
"196",331440.059556362,6600667.50243752,5.54978561401367,625.495239257812,17.5291175842285,-6.78454113006592,2217.07592773438,33.0852279663086,7,4400
