"","AskeladdenID","Uncal.C14Age","C14SD","C14LabCode","xcoord","ycoord","meancalyear","cent","bio01","bio04","bio05","bio06","bio12","bio15","topo01","centrank","Suit"
"61",6309,5390,130,"T-3949",279002.5482,6707516.028,6161,6200,6.40542459487915,612.776306152344,17.5499992370605,-7.94999980926514,1772.99060058594,32.0778961181641,"2",4567294,0.76506507396698
"62",113773,5130,30,"Beta-315309",289323.8304,6696059.872,5895,5900,8.71261310577393,531.521850585938,19.25,-0.449999988079071,1820.52966308594,31.8521995544434,"3",3844509,0.952830672264099
"63",99962,5130,50,"Beta-222501",283684.2044,6671882.686,5868,5900,8.93027877807617,513.804992675781,18.9500007629395,0.150000005960464,1800.70910644531,30.3559627532959,"1",7262375.5,0.917007505893707
"64",35751,4920,200,"T-4416",279615.0569,6707286.398,5661,5700,7.62592124938965,554.687622070312,18.108283996582,-3.25,1842.04064941406,31.6536998748779,"2",4626346.5,0.843080401420593
"66",6477,9395,160,"Ua-890",280411.4449,6739309.806,10654,10700,1.88206124305725,744.663208007812,13.1499996185303,-20.3500003814697,1869.57885742188,31.7061595916748,"3",4156622.5,0.299032181501389
"67",6477,8980,70,"T-7511",280411.4449,6739309.806,10105,10100,3.58846473693848,743.843444824219,15.4499998092651,-16.4500007629395,1893.57885742188,32.9709091186523,"3",4778265.5,0.434286266565323
"68",6477,5030,80,"T-7524",280411.4449,6739309.806,5773,5800,7.95561361312866,547.465576171875,18.6499996185303,-2.95000004768372,1910.34729003906,30.7162914276123,"3",5993199.5,0.873430490493774
"69",91275,7540,60,"Beta-200023",355132.9585,6693027.47,8348,8300,1.48005473613739,892.462707519531,17.0975074768066,-21.6972198486328,1564.88610839844,35.5075950622559,"5",13101635.5,0.326178312301636
"70",91275,7890,50,"Poz-15918",355132.9585,6693027.47,8713,8700,-0.820962250232697,882.833618164062,14.851318359375,-24.7919483184814,2015.3935546875,39.5633392333984,"5",27422900,0.0848008990287781
"71",96344,4600,40,"Beta-90358",294340,6628277,5323,5300,7.48273181915283,565.108703613281,17.9874877929688,-3.71581697463989,1703.44458007812,30.8872833251953,"3",447963.5,0.924934506416321
"72",96344,4470,60,"Beta-87275",294340,6628277,5124,5100,7.30699396133423,577.296569824219,17.9672298431396,-5.2669529914856,1669.90014648438,31.0271339416504,"3",475149,0.925935208797455
"73",91275,7560,50,"Poz-15916",355132.9585,6693027.47,8371,8400,1.54418396949768,891.232238769531,17.4975070953369,-21.0558414459229,1580.63562011719,35.9093322753906,"5",13493546,0.324230045080185
"74",91275,7812,45,"Ua-45244",355132.9585,6693027.47,8585,8600,0.34167006611824,888.849670410156,16.0087985992432,-23.9346446990967,1841.29187011719,38.2159118652344,"5",24350707.5,0.158796817064285
"76",6477,4490,70,"T-7053",280411.4449,6739309.806,5137,5100,7.35416650772095,557.280700683594,18.25,-4.65000009536743,1929,31.7355575561523,"3",6330941.5,0.811008512973785
